absolute_score,action,action_value,balance_penalty,data_type,datetime,delta_latency,delta_score,delta_throughput,has_temperature_control,latency,latency_ema,latency_threshold_penalty,latency_var,load_balance_penalty,log_probability,logistic_penalty,mode,queue_length,queue_size,raw_latency,raw_reward,raw_throughput,replica_id,reward,reward_absolute_score,reward_delta_score,reward_latency_ema,reward_latency_var,reward_load_balance_penalty,reward_logistic_penalty,reward_raw_latency,reward_raw_reward,reward_raw_throughput,reward_step_count,reward_throughput_ema,reward_throughput_var,reward_total_reward,selected_replica,skipped_invalid_metrics,step,step_count,temp_base_temperature,temp_current_temperature,temp_is_pulsing,temp_latency_pressure_ema,temp_pulse_remaining,temp_qps_pressure_ema,temp_stagnation_level,temp_step_count,temperature,throughput,throughput_ema,throughput_var,timestamp,total_reward,value_estimate
-0.019999999999999997,3,3,0.0,training,2025-09-19T18:30:32.761092,2.1,0.0,0.1,True,2.1,2.1,0.0,0.0,0.0,-1.5850639343261719,0.0036732590672029723,hybrid,0,0,0.0,-0.01767325906720297,0.0,3,-0.01767141925108124,-0.019999999999999997,0.0,2.1,0.0,0.0,0.0036732590672029723,0.0,-0.01767325906720297,0.0,1,0.1,0.0,-0.01767141925108124,3,,15998,1,1.2,1.2,False,0.0,0,0.0,2.2,1,1.2,0.1,0.1,0.0,1758321032.761079,-0.01767141925108124,5.465090751647949
-0.019999999999999997,2,2,0.0,training,2025-09-19T18:30:32.767839,2.1,0.0,0.1,True,2.1,2.1,0.0,0.0,0.0,-1.3581852912902832,0.0036732590672029723,hybrid,0,0,0.0,-0.01767325906720297,0.0,2,-0.01767141925108124,-0.019999999999999997,0.0,2.1,0.0,0.0,0.0036732590672029723,0.0,-0.01767325906720297,0.0,1,0.1,0.0,-0.01767141925108124,2,True,15999,1,1.2,1.2017241379310344,False,0.0,0,0.0,2.2,2,1.2017241379310344,0.1,0.1,0.0,1758321032.767839,-0.01767141925108124,8.968354225158691
-0.019999999999999997,2,2,0.0,training,2025-09-19T18:30:32.782221,2.1,0.0,0.1,True,2.1,2.1,0.0,0.0,0.0,-1.3759816884994507,0.0036732590672029723,hybrid,0,0,0.0,-0.01767325906720297,0.0,2,-0.01767141925108124,-0.019999999999999997,0.0,2.1,0.0,0.0,0.0036732590672029723,0.0,-0.01767325906720297,0.0,1,0.1,0.0,-0.01767141925108124,2,True,16000,1,1.2,1.2017241379310344,False,0.0,0,0.0,2.2,3,1.2017241379310344,0.1,0.1,0.0,1758321032.782221,-0.01767141925108124,9.558066368103027
-0.019999999999999997,2,2,0.0,training,2025-09-19T18:30:32.799122,2.1,0.0,0.1,True,2.1,2.1,0.0,0.0,0.0,-1.3860454559326172,0.0036732590672029723,hybrid,0,0,0.0,-0.01767325906720297,0.0,2,-0.01767141925108124,-0.019999999999999997,0.0,2.1,0.0,0.0,0.0036732590672029723,0.0,-0.01767325906720297,0.0,1,0.1,0.0,-0.01767141925108124,2,True,16001,1,1.2,1.203461745689655,False,0.0,0,0.0,2.2,4,1.203461745689655,0.1,0.1,0.0,1758321032.7991219,-0.01767141925108124,9.66215991973877
-0.019999999999999997,2,2,0.0,training,2025-09-19T18:30:32.937332,2.1,0.0,0.1,True,2.1,2.1,0.0,0.0,0.0,-1.3918367624282837,0.0036732590672029723,hybrid,0,0,0.0,-0.01767325906720297,0.0,2,-0.01767141925108124,-0.019999999999999997,0.0,2.1,0.0,0.0,0.0036732590672029723,0.0,-0.01767325906720297,0.0,1,0.1,0.0,-0.01767141925108124,2,True,16002,1,1.2,1.2052397629310345,False,0.0,0,0.0,2.2,5,1.2052397629310345,0.1,0.1,0.0,1758321032.93733,-0.01767141925108124,9.702527046203613
-0.019999999999999997,1,1,0.0,training,2025-09-19T18:30:33.054606,2.1,0.0,0.1,True,2.1,2.1,0.0,0.0,0.0,-1.4263578653335571,0.0036732590672029723,hybrid,0,0,0.0,-0.01767325906720297,0.0,1,-0.01767141925108124,-0.019999999999999997,0.0,2.1,0.0,0.0,0.0036732590672029723,0.0,-0.01767325906720297,0.0,1,0.1,0.0,-0.01767141925108124,1,True,16003,1,1.2,1.20703125,False,0.0,0,0.0,2.2,6,1.20703125,0.1,0.1,0.0,1758321033.054605,-0.01767141925108124,9.727219581604004
-0.019999999999999997,1,1,0.0,training,2025-09-19T18:30:33.431008,2.1,0.0,0.1,True,2.1,2.1,0.0,0.0,0.0,-1.4263536930084229,0.0036732590672029723,hybrid,0,0,0.0,-0.01767325906720297,0.0,1,-0.01767141925108124,-0.019999999999999997,0.0,2.1,0.0,0.0,0.0036732590672029723,0.0,-0.01767325906720297,0.0,1,0.1,0.0,-0.01767141925108124,1,True,16004,1,1.2,1.2072332974137931,False,0.0,0,0.0,2.2,7,1.2072332974137931,0.1,0.1,0.0,1758321033.431006,-0.01767141925108124,9.745776176452637
-0.019999999999999997,1,1,0.0,training,2025-09-19T18:30:33.446792,2.1,0.0,0.1,True,2.1,2.1,0.0,0.0,0.0,-1.3994016647338867,0.0036732590672029723,hybrid,0,0,0.0,-0.01767325906720297,0.0,1,-0.01767141925108124,-0.019999999999999997,0.0,2.1,0.0,0.0,0.0036732590672029723,0.0,-0.01767325906720297,0.0,1,0.1,0.0,-0.01767141925108124,1,True,16005,1,1.2,3.607233297413793,True,0.0,2,0.0,2.2,8,3.607233297413793,0.1,0.1,0.0,1758321033.446791,-0.01767141925108124,9.761120796203613
-0.019999999999999997,2,2,0.0,training,2025-09-19T18:30:33.525267,2.1,0.0,0.1,True,2.1,2.1,0.0,0.0,0.0,-1.3906365633010864,0.0036732590672029723,hybrid,0,0,0.0,-0.01767325906720297,0.0,2,-0.01767141925108124,-0.019999999999999997,0.0,2.1,0.0,0.0,0.0036732590672029723,0.0,-0.01767325906720297,0.0,1,0.1,0.0,-0.01767141925108124,2,True,16006,1,1.2,3.607287176724138,True,0.0,1,0.0,2.2,9,3.607287176724138,0.1,0.1,0.0,1758321033.525267,-0.01767141925108124,9.774452209472656
-0.019999999999999997,3,3,0.0,training,2025-09-19T18:30:33.532322,2.1,0.0,0.1,True,2.1,2.1,0.0,0.0,0.0,-1.4031422138214111,0.0036732590672029723,hybrid,0,0,0.0,-0.01767325906720297,0.0,3,-0.01767141925108124,-0.019999999999999997,0.0,2.1,0.0,0.0,0.0036732590672029723,0.0,-0.01767325906720297,0.0,1,0.1,0.0,-0.01767141925108124,3,True,16007,1,1.2,2.5,False,0.0,0,0.0,2.2,10,2.5,0.1,0.1,0.0,1758321033.532322,-0.01767141925108124,9.786351203918457
