action,action_replica_0,action_replica_1,action_replica_2,action_replica_3,action_value,advantage_std,approx_kl,balance_penalty,buffer_progress,buffer_size,clipfrac,data_type,datetime,delta_latency,delta_throughput,entropy,explained_var,latency,log_probability,lr,mode,pg_grad_norm,pi_loss,queue_length,queue_size,replica_id,return_mean,reward,reward_max,reward_mean,reward_min,reward_std,rollout_length,selected_replica,step,throughput,timestamp,value_estimate,value_mean,vf_loss
0,,,,,0,,,0.07448814655172414,,,,training,2025-09-17T20:07:29.593778,0.0,-0.006371590034473629,,,7.483738779842842,-1.650394320487976,,delta,,,0,0,0,,-0.006371590034473629,,,,,,0,85,1.9084331837782877,1758154049.593775,2.2222113609313965,,
0,,,,,0,,,0.05994073275862069,,,,training,2025-09-17T20:07:30.135418,-0.012701180975328796,-0.022288794984511417,,,7.471037598867513,-1.6487780809402466,,delta,,,0,0,0,,-0.003237023521518223,,,,,,0,86,1.8861443887937763,1758154050.135416,2.1114249229431152,,
1,,,,,1,,,0.04350754310344828,,,,training,2025-09-17T20:07:30.255354,0.0,-0.01720015420824783,,,7.471037598867513,-1.2844312191009521,,delta,,,0,0,1,,-0.01720015420824783,,,,,,1,87,1.8689442345855285,1758154050.255352,1.942745327949524,,
1,,,,,1,,,0.06061422413793103,,,,training,2025-09-17T20:07:30.274214,0.0,-0.002277462230459104,,,7.471037598867513,-1.2837300300598145,,delta,,,0,0,1,,-0.002277462230459104,,,,,,1,88,1.8666667723550694,1758154050.274213,1.9125417470932007,,
3,,,,,3,,,0.06061422413793103,,,,training,2025-09-17T20:07:30.285887,0.0,-0.00115112538229023,,,7.471037598867513,-1.3272911310195923,,delta,,,0,0,3,,-0.00115112538229023,,,,,,3,89,1.8655156469727792,1758154050.285886,1.5228732824325562,,
0,,,,,0,,,0.06047952586206896,,,,training,2025-09-17T20:07:30.305147,0.0,-0.0027642764644362217,,,7.471037598867513,-1.6680424213409424,,delta,,,0,0,0,,-0.0027642764644362217,,,,,,0,90,1.862751370508343,1758154050.3051462,0.9841643571853638,,
1,,,,,1,,,0.07664331896551724,,,,training,2025-09-17T20:07:30.458545,-0.00949210064187156,0.0020256625770669334,,,7.461545498225641,-1.2822530269622803,,delta,,,0,0,1,,0.016263813539874272,,,,,,1,91,1.8647770330854099,1758154050.458544,0.6642507910728455,,
2,,,,,2,,,0.07314116379310344,,,,training,2025-09-17T20:07:30.730020,0.009949797236654234,-0.011475846407704937,,,7.4714952954622955,-1.3073941469192505,,delta,,,0,0,2,,-0.02640054226268629,,,,,,2,92,1.853301186677705,1758154050.7300181,1.060157299041748,,
3,,,,,3,,,0.09523168103448276,,,,training,2025-09-17T20:07:30.822572,-0.01198002311637314,0.012070201609335252,,,7.459515272345922,-1.3292820453643799,,delta,,,0,0,3,,0.03004023628389496,,,,,,3,93,1.8653713882870402,1758154050.822571,1.5134620666503906,,
3,,,,,3,,,0.07799030172413794,,,,training,2025-09-17T20:07:30.838152,0.0,-0.0015013263617678074,,,7.459515272345922,-1.330457091331482,,delta,,,0,0,3,,-0.0015013263617678074,,,,,,3,94,1.8638700619252724,1758154050.838151,1.675643801689148,,
,,,,,,,2.1690502762794495e-06,,,32,0.0,ppo_update,2025-09-17T20:07:30.964772,,,1.3732910454273224,-0.8345239460468292,,,0.0003,,1.7619362753627221,0.002565065398812294,,,,,,,,,,32,,95,,1758154050.96477,,,0.23172151669859886
,7,12,5,8,,0.9999999403953552,,,1.0,,,rollout,2025-09-17T20:07:30.966242,,,,,,,,,,,,,,1.1010990142822266,,0.07492535561323166,0.00061810202896595,-0.14244355261325836,0.03916512802243233,,,95,,1758154050.9662411,,1.6183397769927979,
1,,,,,1,,,0.07718211206896552,,,,training,2025-09-17T20:07:30.966652,-0.01379473705290657,0.013459834213630506,,,7.445720535293016,-1.2789417505264282,,delta,,,0,0,1,,0.03415193979299036,,,,,,1,95,1.8773298961389029,1758154050.966652,1.6715553998947144,,
2,,,,,2,,,0.09644396551724137,,,,training,2025-09-17T20:07:31.572244,-0.022730469260102915,0.027848657158115353,,,7.422990066032913,-1.3285572528839111,,delta,,,0,0,2,,0.061944361048269725,,,,,,2,96,1.9051785532970182,1758154051.572243,1.378844976425171,,
3,,,,,3,,,0.08068426724137931,,,,training,2025-09-17T20:07:31.715859,0.0,-0.01672639551108701,,,7.422990066032913,-1.3140074014663696,,delta,,,0,0,3,,-0.01672639551108701,,,,,,3,97,1.8884521577859312,1758154051.7158568,1.1729260683059692,,
0,,,,,0,,,0.06101831896551724,,,,training,2025-09-17T20:07:32.335714,0.005225116465143564,0.026295608695103168,,,7.4282151824980565,-1.7002369165420532,,delta,,,0,0,0,,0.01845793399738782,,,,,,0,98,1.9147477664810344,1758154052.335713,0.9296467304229736,,
2,,,,,2,,,0.041621767241379316,,,,training,2025-09-17T20:07:32.833318,-0.0015748939124815564,0.0024758208489883415,,,7.426640288585575,-1.3235846757888794,,delta,,,0,0,2,,0.004838161717710676,,,,,,2,99,1.9172235873300227,1758154052.833316,0.8859193921089172,,
3,,,,,3,,,0.041621767241379316,,,,training,2025-09-17T20:07:32.837635,0.0,-0.00024390834118048765,,,7.426640288585575,-1.3261888027191162,,delta,,,0,0,3,,-0.00024390834118048765,,,,,,3,100,1.9169796789888423,1758154052.837634,1.0830413103103638,,
1,,,,,1,,,0.08081896551724138,,,,training,2025-09-17T20:07:33.107760,-0.011847646463071015,-0.004836825598585337,,,7.414792642122504,-1.2593271732330322,,delta,,,0,0,1,,0.012934644096021186,,,,,,1,101,1.912142853390257,1758154053.107758,1.1804640293121338,,
1,,,,,1,,,0.0824353448275862,,,,training,2025-09-17T20:07:33.326451,-0.0051233606230915996,-0.0020282492981769096,,,7.409669281499412,-1.2608546018600464,,delta,,,0,0,1,,0.00565679163646049,,,,,,1,102,1.91011460409208,1758154053.3264482,1.5700714588165283,,
3,,,,,3,,,0.10021551724137931,,,,training,2025-09-17T20:07:33.462784,-0.012979890683787687,0.005633152407841235,,,7.396689390815625,-1.3125535249710083,,delta,,,0,0,3,,0.025102988433522766,,,,,,3,103,1.9157477564999212,1758154053.46278,1.8003166913986206,,
2,,,,,2,,,0.10061961206896552,,,,training,2025-09-17T20:07:33.524001,0.0,-0.006307441213719178,,,7.396689390815625,-1.3449777364730835,,delta,,,0,0,2,,-0.006307441213719178,,,,,,2,104,1.909440315286202,1758154053.523999,1.8591439723968506,,
3,,,,,3,,,0.07933728448275862,,,,training,2025-09-17T20:07:33.722519,0.0195568026910653,0.021450833429103033,,,7.41624619350669,-1.3113141059875488,,delta,,,0,0,3,,-0.007884370607494917,,,,,,3,105,1.930891148715305,1758154053.722517,1.8188058137893677,,
1,,,,,1,,,0.09657866379310345,,,,training,2025-09-17T20:07:33.746891,0.0062281877852683465,0.018568238462724596,,,7.422474381291958,-1.2575374841690063,,delta,,,0,0,1,,0.009225956784822076,,,,,,1,106,1.9494593871780297,1758154053.7468889,1.7645975351333618,,
1,,,,,1,,,0.09711745689655173,,,,training,2025-09-17T20:07:33.840894,0.0,-0.011587579099845646,,,7.422474381291958,-1.257122278213501,,delta,,,0,0,1,,-0.011587579099845646,,,,,,1,107,1.937871808078184,1758154053.8408918,1.7571009397506714,,
3,,,,,3,,,0.07233297413793104,,,,training,2025-09-17T20:07:33.945118,-0.002970051503577764,0.029282686974484884,,,7.4195043297883805,-1.3139299154281616,,delta,,,0,0,3,,0.03373776422985153,,,,,,3,108,1.967154495052669,1758154053.9451158,1.9771417379379272,,
2,,,,,2,,,0.07502693965517242,,,,training,2025-09-17T20:07:34.559966,-0.008141505690618445,-0.019093642157964164,,,7.411362824097762,-1.3448530435562134,,delta,,,0,0,2,,-0.0068813836220364966,,,,,,2,109,1.9480608528947048,1758154054.559964,1.9254933595657349,,
1,,,,,1,,,0.07799030172413793,,,,training,2025-09-17T20:07:34.988048,-0.01997378394784466,-0.0006316050068366774,,,7.391389040149917,-1.2626997232437134,,delta,,,0,0,1,,0.02932907091493031,,,,,,1,110,1.947429247887868,1758154054.9880462,1.842481255531311,,
3,,,,,3,,,0.09536637931034483,,,,training,2025-09-17T20:07:35.048551,0.0,-0.005837720324218809,,,7.391389040149917,-1.3148807287216187,,delta,,,0,0,3,,-0.005837720324218809,,,,,,3,111,1.9415915275636493,1758154055.0485492,1.722436785697937,,
0,,,,,0,,,0.09657866379310345,,,,training,2025-09-17T20:07:35.165127,0.0,-0.013129959923385837,,,7.391389040149917,-1.6640877723693848,,delta,,,0,0,0,,-0.013129959923385837,,,,,,0,112,1.9284615676402634,1758154055.1651258,1.5579708814620972,,
0,,,,,0,,,0.07947198275862069,,,,training,2025-09-17T20:07:35.207399,0.0,-0.0036895073738398843,,,7.391389040149917,-1.6701666116714478,,delta,,,0,0,0,,-0.0036895073738398843,,,,,,0,113,1.9247720602664236,1758154055.2073972,1.5734885931015015,,
2,,,,,2,,,0.06438577586206895,,,,training,2025-09-17T20:07:35.718730,-0.011135828388787239,-0.02556131724816746,,,7.38025321176113,-1.342539668083191,,delta,,,0,0,2,,-0.0088575746649866,,,,,,2,114,1.899210743018256,1758154055.7187278,1.6005799770355225,,
1,,,,,1,,,0.04445043103448276,,,,training,2025-09-17T20:07:36.131739,-0.010857830317624995,0.0197259198055455,,,7.369395381443505,-1.2648472785949707,,delta,,,0,0,1,,0.03601266528198299,,,,,,1,115,1.9189366628238016,1758154056.131737,1.543544888496399,,
3,,,,,3,,,0.061422413793103446,,,,training,2025-09-17T20:07:36.192442,0.0,-0.006315160554751564,,,7.369395381443505,-1.3142831325531006,,delta,,,0,0,3,,-0.006315160554751564,,,,,,3,116,1.91262150226905,1758154056.192441,1.5208548307418823,,
3,,,,,3,,,0.06169181034482759,,,,training,2025-09-17T20:07:36.394985,6.890038191631476e-05,0.00047405120749011154,,,7.3694642818254215,-1.3164374828338623,,delta,,,0,0,3,,0.0003707006346156394,,,,,,3,117,1.9130955534765401,1758154056.3949828,1.4830855131149292,,
3,,,,,3,,,0.05778556034482758,,,,training,2025-09-17T20:07:36.596815,0.0005469135686508864,0.00185711863046234,,,7.370011195394072,-1.3173739910125732,,delta,,,0,0,3,,0.0010367482774860104,,,,,,3,118,1.9149526721070025,1758154056.596813,1.5082615613937378,,
2,,,,,2,,,0.07516163793103449,,,,training,2025-09-17T20:07:36.630524,0.0,-0.0028919764359724986,,,7.370011195394072,-1.3403904438018799,,delta,,,0,0,2,,-0.0028919764359724986,,,,,,2,119,1.91206069567103,1758154056.630522,1.5042169094085693,,
3,,,,,3,,,0.0564385775862069,,,,training,2025-09-17T20:07:36.948881,-0.002509443449446813,0.029219485990349403,,,7.3675017519446255,-1.3249577283859253,,delta,,,0,0,3,,0.03298365116451962,,,,,,3,120,1.9412801816613794,1758154056.948879,1.3130042552947998,,
3,,,,,3,,,0.05428340517241379,,,,training,2025-09-17T20:07:37.114585,-0.009037010738173201,0.022269860603848057,,,7.358464741206452,-1.3293898105621338,,delta,,,0,0,3,,0.03582537671110786,,,,,,3,121,1.9635500422652274,1758154057.114583,1.2513916492462158,,
3,,,,,3,,,0.07260237068965517,,,,training,2025-09-17T20:07:37.446107,0.0,-0.026075281195002242,,,7.358464741206452,-1.332015037536621,,delta,,,0,0,3,,-0.026075281195002242,,,,,,3,122,1.9374747610702252,1758154057.4461062,1.1603795289993286,,
3,,,,,3,,,0.09024784482758619,,,,training,2025-09-17T20:07:37.633915,0.0,-0.012810353603989189,,,7.358464741206452,-1.3333611488342285,,delta,,,0,0,3,,-0.012810353603989189,,,,,,3,123,1.924664407466236,1758154057.633914,1.076456069946289,,
1,,,,,1,,,0.09024784482758619,,,,training,2025-09-17T20:07:37.637173,0.0,-9.632223412880947e-06,,,7.358464741206452,-1.2571572065353394,,delta,,,0,0,1,,-9.632223412880947e-06,,,,,,1,124,1.9246547752428231,1758154057.637172,0.880795419216156,,
0,,,,,0,,,0.1470905172413793,,,,training,2025-09-17T20:07:37.692028,-0.026661770760699532,0.028299825456461036,,,7.331802970445753,-1.6934194564819336,,delta,,,0,0,0,,0.06829248159751033,,,,,,0,125,1.9529546006992842,1758154057.6920261,0.887137234210968,,
1,,,,,1,,,0.12998383620689655,,,,training,2025-09-17T20:07:37.706062,0.0,-0.0003348437355004119,,,7.331802970445753,-1.2550764083862305,,delta,,,0,0,1,,-0.0003348437355004119,,,,,,1,126,1.9526197569637838,1758154057.7060611,0.9158962368965149,,
,,,,,,,0.003102680668234825,,,32,0.0,ppo_update,2025-09-17T20:07:38.298250,,,1.3746968507766724,-4.570894837379456,,,0.0003,,1.0364100775434832,-0.0030331360176205635,,,,,,,,,,32,,127,,1758154058.298248,,,0.15068816393613815
,4,8,7,13,,1.0,,,1.0,,,rollout,2025-09-17T20:07:38.298279,,,,,,,,,,,,,,0.7969935536384583,,0.06829248368740082,0.006184747442603111,-0.02607528120279312,0.019627943634986877,,,127,,1758154058.2982788,,1.4186878204345703,
2,,,,,2,,,0.13429418103448276,,,,training,2025-09-17T20:07:38.321001,-0.01575872436450343,-0.009948017148614596,,,7.316044246081249,-1.3169575929641724,,delta,,,0,0,2,,0.013690069398140547,,,,,,2,127,1.9426717398151692,1758154058.320999,0.9525162577629089,,
1,,,,,1,,,0.11597521551724138,,,,training,2025-09-17T20:07:38.770347,0.007820833474781352,-0.017563632060076717,,,7.323865079556031,-1.2394311428070068,,delta,,,0,0,1,,-0.029294882272248746,,,,,,1,128,1.9251081077550924,1758154058.770345,0.7273818254470825,,
3,,,,,3,,,0.11839978448275862,,,,training,2025-09-17T20:07:39.117822,-0.0068550046425546185,-0.011794606335859603,,,7.317010074913476,-1.364495873451233,,delta,,,0,0,3,,-0.0015120993720276754,,,,,,3,129,1.9133135014192328,1758154059.1178198,0.5572426915168762,,
2,,,,,2,,,0.13564116379310343,,,,training,2025-09-17T20:07:39.186127,0.0,-0.005780814085223351,,,7.317010074913476,-1.3611230850219727,,delta,,,0,0,2,,-0.005780814085223351,,,,,,2,130,1.9075326873340095,1758154059.186126,0.5138478875160217,,
2,,,,,2,,,0.1357758620689655,,,,training,2025-09-17T20:07:39.199485,0.0,-0.0009354124212210824,,,7.317010074913476,-1.3648731708526611,,delta,,,0,0,2,,-0.0009354124212210824,,,,,,2,131,1.9065972749127884,1758154059.1994848,0.5094640851020813,,
3,,,,,3,,,0.13900862068965517,,,,training,2025-09-17T20:07:39.620901,-0.009621835750829533,-0.016246706651497522,,,7.307388239162647,-1.3493674993515015,,delta,,,0,0,3,,-0.0018139530252532232,,,,,,3,132,1.8903505682612909,1758154059.620898,0.5419949293136597,,
2,,,,,2,,,0.16136853448275862,,,,training,2025-09-17T20:07:40.115785,-0.0014012811483610221,-0.0122395490362468,,,7.3059869580142855,-1.368670105934143,,delta,,,0,0,2,,-0.010137627313705266,,,,,,2,133,1.878111019225044,1758154060.115783,0.5549952387809753,,
0,,,,,0,,,0.1615032327586207,,,,training,2025-09-17T20:07:40.127744,0.0,-0.001326182086826,,,7.3059869580142855,-1.6260708570480347,,delta,,,0,0,0,,-0.001326182086826,,,,,,0,134,1.876784837138218,1758154060.127743,0.5610326528549194,,
1,,,,,1,,,0.12365301724137932,,,,training,2025-09-17T20:07:40.237229,-0.001010258444652301,0.03726893662351061,,,7.304976699569633,-1.238012433052063,,delta,,,0,0,1,,0.03878432429048906,,,,,,1,135,1.9140537737617287,1758154060.237227,0.4145336449146271,,
0,,,,,0,,,0.12392241379310344,,,,training,2025-09-17T20:07:40.252150,0.0,-0.0010763176433499222,,,7.304976699569633,-1.6337058544158936,,delta,,,0,0,0,,-0.0010763176433499222,,,,,,0,136,1.9129774561183788,1758154060.252149,0.35128989815711975,,
1,,,,,1,,,0.08688038793103449,,,,training,2025-09-17T20:07:40.565968,0.01434752170746556,-0.005697395591104826,,,7.319324221277099,-1.2318501472473145,,delta,,,0,0,1,,-0.027218678152303166,,,,,,1,137,1.907280060527274,1758154060.5659661,0.3280661404132843,,
2,,,,,2,,,0.044450431034482756,,,,training,2025-09-17T20:07:40.868224,0.01905089650842129,0.024772830716872862,,,7.33837511778552,-1.362764835357666,,delta,,,0,0,2,,-0.003803514045759071,,,,,,2,138,1.9320528912441468,1758154060.868222,0.5730624198913574,,
1,,,,,1,,,0.044450431034482756,,,,training,2025-09-17T20:07:40.897531,0.0,-0.0020333584621397005,,,7.33837511778552,-1.2350516319274902,,delta,,,0,0,1,,-0.0020333584621397005,,,,,,1,139,1.930019532782007,1758154060.89753,0.4379822909832001,,
1,,,,,1,,,0.038927801724137935,,,,training,2025-09-17T20:07:41.013980,0.010936759484886593,0.005756571400560961,,,7.349311877270407,-1.2352800369262695,,delta,,,0,0,1,,-0.010648567826768929,,,,,,1,140,1.935776104182568,1758154061.013978,0.6907728314399719,,
2,,,,,2,,,0.05522629310344828,,,,training,2025-09-17T20:07:41.168875,0.009373779574782581,0.0034475198300554233,,,7.358685656845189,-1.361748218536377,,delta,,,0,0,2,,-0.010613149532118449,,,,,,2,141,1.9392236240126235,1758154061.168873,0.9307688474655151,,
2,,,,,2,,,0.056707974137931036,,,,training,2025-09-17T20:07:41.293917,0.0,-0.004513368067225576,,,7.358685656845189,-1.3608638048171997,,delta,,,0,0,2,,-0.004513368067225576,,,,,,2,142,1.934710255945398,1758154061.293914,0.96826171875,,
0,,,,,0,,,0.07570043103448275,,,,training,2025-09-17T20:07:41.765776,-0.00532329259305353,-0.014762676007006093,,,7.353362364252136,-1.6507006883621216,,delta,,,0,0,0,,-0.006777737117425797,,,,,,0,143,1.9199475799383918,1758154061.765772,0.8359759449958801,,
3,,,,,3,,,0.07462284482758622,,,,training,2025-09-17T20:07:41.869805,0.0,-0.00782829936810403,,,7.353362364252136,-1.3657894134521484,,delta,,,0,0,3,,-0.00782829936810403,,,,,,3,144,1.9121192805702878,1758154061.869803,0.629891574382782,,
2,,,,,2,,,0.05940193965517241,,,,training,2025-09-17T20:07:41.918660,0.0,-0.0033668511011206714,,,7.353362364252136,-1.3451465368270874,,delta,,,0,0,2,,-0.0033668511011206714,,,,,,2,145,1.9087524294691671,1758154061.918659,0.3775313198566437,,
1,,,,,1,,,0.07664331896551724,,,,training,2025-09-17T20:07:42.091399,0.0,-0.01088173289073846,,,7.353362364252136,-1.2219152450561523,,delta,,,0,0,1,,-0.01088173289073846,,,,,,1,146,1.8978706965784287,1758154062.091398,0.17392602562904358,,
3,,,,,3,,,0.0564385775862069,,,,training,2025-09-17T20:07:42.366031,0.0013583236509600027,0.025613960477410824,,,7.354720687903096,-1.3718469142913818,,delta,,,0,0,3,,0.02357647500097082,,,,,,3,147,1.9234846570558395,1758154062.366028,0.28105661273002625,,
1,,,,,1,,,0.03933189655172413,,,,training,2025-09-17T20:07:42.407697,0.0,-0.003142253047284438,,,7.354720687903096,-1.2247604131698608,,delta,,,0,0,1,,-0.003142253047284438,,,,,,1,148,1.920342404008555,1758154062.407695,0.2862379550933838,,
0,,,,,0,,,0.0564385775862069,,,,training,2025-09-17T20:07:42.481823,0.0,-0.005203894816558252,,,7.354720687903096,-1.6811316013336182,,delta,,,0,0,0,,-0.005203894816558252,,,,,,0,149,1.9151385091919968,1758154062.4818208,0.25643837451934814,,
3,,,,,3,,,0.08149245689655171,,,,training,2025-09-17T20:07:43.186919,-0.01859342498142258,0.001807498844893951,,,7.336127262921673,-1.3506195545196533,,delta,,,0,0,3,,0.02969763631702782,,,,,,3,150,1.9169460080368907,1758154063.186917,0.32407647371292114,,
3,,,,,3,,,0.08283943965517242,,,,training,2025-09-17T20:07:43.388852,0.001078566373461598,-8.304928648872334e-05,,,7.337205829295135,-1.3431780338287354,,delta,,,0,0,3,,-0.0017008988466811203,,,,,,3,151,1.916862958750402,1758154063.38885,0.2888360917568207,,
0,,,,,0,,,0.061557112068965525,,,,training,2025-09-17T20:07:43.500216,-0.00028583223046219075,0.00628222573325754,,,7.336919997064673,-1.676263451576233,,delta,,,0,0,0,,0.0067109740789508265,,,,,,0,152,1.9231451844836596,1758154063.500214,0.20488105714321136,,
1,,,,,1,,,0.04512392241379311,,,,training,2025-09-17T20:07:43.638650,0.0,-0.009789129065858049,,,7.336919997064673,-1.2240982055664062,,delta,,,0,0,1,,-0.009789129065858049,,,,,,1,153,1.9133560554178015,1758154063.638648,0.1450158655643463,,
1,,,,,1,,,0.06223060344827586,,,,training,2025-09-17T20:07:43.664408,0.0,-0.0017216946035230052,,,7.336919997064673,-1.2227699756622314,,delta,,,0,0,1,,-0.0017216946035230052,,,,,,1,154,1.9116343608142785,1758154063.664407,0.13087700307369232,,
1,,,,,1,,,0.07920258620689655,,,,training,2025-09-17T20:07:43.710503,0.0,-0.0033882815461032667,,,7.336919997064673,-1.2208019495010376,,delta,,,0,0,1,,-0.0033882815461032667,,,,,,1,155,1.9082460792681752,1758154063.7105012,0.13590073585510254,,
1,,,,,1,,,0.09603987068965517,,,,training,2025-09-17T20:07:43.787465,0.0,-0.0054679077258883435,,,7.336919997064673,-1.2198938131332397,,delta,,,0,0,1,,-0.0054679077258883435,,,,,,1,156,1.902778171542287,1758154063.787463,0.1564984768629074,,
3,,,,,3,,,0.09186422413793102,,,,training,2025-09-17T20:07:43.957045,0.003362406687734243,0.0021486989989238925,,,7.340282403752407,-1.3282136917114258,,delta,,,0,0,3,,-0.002894911032677472,,,,,,3,157,1.9049268705412108,1758154063.957043,0.15031878650188446,,
1,,,,,1,,,0.09240301724137931,,,,training,2025-09-17T20:07:44.016525,0.0,-0.003432092141693044,,,7.340282403752407,-1.216639757156372,,delta,,,0,0,1,,-0.003432092141693044,,,,,,1,158,1.9014947783995177,1758154064.0165231,0.09908317029476166,,
,,,,,,,0.0,,,32,0.0,ppo_update,2025-09-17T20:07:44.104972,,,1.3727475702762604,-2.7417836785316467,,,0.0003,,3.1987570532905205,-0.015918700024485588,,,,,,,,,,32,,159,,1758154064.10497,,,0.02298257313668728
,5,13,7,7,,0.9999999403953552,,,1.0,,,rollout,2025-09-17T20:07:44.104990,,,,,,,,,,,,,,0.1672627329826355,,0.03878432512283325,-0.0011981221614405513,-0.02721867896616459,0.012025604024529457,,,159,,1758154064.10499,,0.4149056375026703,
1,,,,,1,,,0.10964439655172412,,,,training,2025-09-17T20:07:44.105538,0.0004019810437458915,0.010502380348119678,,,7.340684384796153,-1.2167842388153076,,delta,,,0,0,1,,0.00989940878250084,,,,,,1,159,1.9119971587476374,1758154064.105536,0.13973762094974518,,
2,,,,,2,,,0.10950969827586206,,,,training,2025-09-17T20:07:44.123909,0.0,-0.0009678727177928614,,,7.340684384796153,-1.4781728982925415,,delta,,,0,0,2,,-0.0009678727177928614,,,,,,2,160,1.9110292860298446,1758154064.123908,-0.20359113812446594,,
3,,,,,3,,,0.12728987068965517,,,,training,2025-09-17T20:07:44.301369,0.0,-0.013011325714147759,,,7.340684384796153,-1.3718676567077637,,delta,,,0,0,3,,-0.013011325714147759,,,,,,3,161,1.8980179603156968,1758154064.301368,-0.46119067072868347,,
0,,,,,0,,,0.12782866379310343,,,,training,2025-09-17T20:07:44.353031,0.0,-0.0033631373608147275,,,7.340684384796153,-1.6257902383804321,,delta,,,0,0,0,,-0.0033631373608147275,,,,,,0,162,1.894654822954882,1758154064.35303,-0.5643736124038696,,
3,,,,,3,,,0.13173491379310345,,,,training,2025-09-17T20:07:44.807828,0.0006115624642033524,0.06393465043859692,,,7.341295947260356,-1.3746528625488281,,delta,,,0,0,3,,0.06301730674229189,,,,,,3,163,1.958589473393479,1758154064.807827,-0.3071236312389374,,
2,,,,,2,,,0.13496767241379312,,,,training,2025-09-17T20:07:45.217563,-0.006636797748562628,-0.012219192473752916,,,7.334659149511793,-1.4670209884643555,,delta,,,0,0,2,,-0.002263995850908973,,,,,,2,164,1.946370280919726,1758154065.217561,-0.11953470855951309,,
3,,,,,3,,,0.11772629310344829,,,,training,2025-09-17T20:07:45.231912,0.0,-0.0009465385790847769,,,7.334659149511793,-1.37030029296875,,delta,,,0,0,3,,-0.0009465385790847769,,,,,,3,165,1.9454237423406413,1758154065.231911,-0.020169606432318687,,
3,,,,,3,,,0.11839978448275862,,,,training,2025-09-17T20:07:45.274857,0.0,-0.0034928004245644573,,,7.334659149511793,-1.3659659624099731,,delta,,,0,0,3,,-0.0034928004245644573,,,,,,3,166,1.9419309419160768,1758154065.274838,-0.004562413319945335,,
3,,,,,3,,,0.11961206896551724,,,,training,2025-09-17T20:07:45.478089,0.0005826589336246357,-0.0009635339021212275,,,7.335241808445418,-1.3615684509277344,,delta,,,0,0,3,,-0.001837522302558181,,,,,,3,167,1.9409674080139556,1758154065.478087,0.08816380053758621,,
3,,,,,3,,,0.11974676724137931,,,,training,2025-09-17T20:07:45.525453,0.0,-0.0030637659513863547,,,7.335241808445418,-1.3611406087875366,,delta,,,0,0,3,,-0.0030637659513863547,,,,,,3,168,1.9379036420625693,1758154065.5254521,0.08516434580087662,,
3,,,,,3,,,0.12850215517241378,,,,training,2025-09-17T20:07:45.552973,0.0,-0.001798961149989342,,,7.335241808445418,-1.3620986938476562,,delta,,,0,0,3,,-0.001798961149989342,,,,,,3,169,1.93610468091258,1758154065.5529711,0.08939056843519211,,
3,,,,,3,,,0.16864224137931036,,,,training,2025-09-17T20:07:46.084953,0.011440046087774824,0.004450008076367862,,,7.346681854533193,-1.3639947175979614,,delta,,,0,0,3,,-0.012710061055294375,,,,,,3,170,1.9405546889889478,1758154066.084951,0.14205142855644226,,
0,,,,,0,,,0.18709590517241378,,,,training,2025-09-17T20:07:46.245612,0.0,-0.010496977971240273,,,7.346681854533193,-1.5993657112121582,,delta,,,0,0,0,,-0.010496977971240273,,,,,,0,171,1.9300577110177075,1758154066.24561,0.2792314291000366,,
1,,,,,1,,,0.1713362068965517,,,,training,2025-09-17T20:07:46.360446,0.0,-0.007861294243512784,,,7.346681854533193,-1.157853603363037,,delta,,,0,0,1,,-0.007861294243512784,,,,,,1,172,1.9221964167741947,1758154066.3604438,0.4045123755931854,,
2,,,,,2,,,0.17214439655172412,,,,training,2025-09-17T20:07:46.654452,-0.0005004371727670431,0.006610628358991066,,,7.346181417360426,-1.4749506711959839,,delta,,,0,0,2,,0.007361284118141631,,,,,,2,173,1.9288070451331858,1758154066.65445,0.5337615609169006,,
0,,,,,0,,,0.1557112068965517,,,,training,2025-09-17T20:07:46.986441,0.00040862292553622837,0.0051281320182967605,,,7.346590040285962,-1.593078851699829,,delta,,,0,0,0,,0.004515197629992418,,,,,,0,174,1.9339351771514826,1758154066.986439,0.5585018992424011,,
1,,,,,1,,,0.13927801724137928,,,,training,2025-09-17T20:07:47.022717,0.0,-0.0025450722630677713,,,7.346590040285962,-1.1634776592254639,,delta,,,0,0,1,,-0.0025450722630677713,,,,,,1,175,1.9313901048884148,1758154067.0227158,0.5850235223770142,,
3,,,,,3,,,0.13941271551724138,,,,training,2025-09-17T20:07:47.035931,0.0,-0.0012260714723826283,,,7.346590040285962,-1.363598346710205,,delta,,,0,0,3,,-0.0012260714723826283,,,,,,3,176,1.9301640334160322,1758154067.0359292,0.5315614938735962,,
0,,,,,0,,,0.1567887931034483,,,,training,2025-09-17T20:07:47.125683,0.0,-0.006753927850697838,,,7.346590040285962,-1.5984629392623901,,delta,,,0,0,0,,-0.006753927850697838,,,,,,0,177,1.9234101055653343,1758154067.125681,0.4281865358352661,,
2,,,,,2,,,0.15517241379310345,,,,training,2025-09-17T20:07:47.220704,0.0,-0.00655217923746787,,,7.346590040285962,-1.4816926717758179,,delta,,,0,0,2,,-0.00655217923746787,,,,,,2,178,1.9168579263278664,1758154067.220703,0.3829920291900635,,
3,,,,,3,,,0.14170258620689655,,,,training,2025-09-17T20:07:47.342078,0.0493863466719322,0.04184579169330904,,,7.395976386957894,-1.3731544017791748,,delta,,,0,0,3,,-0.03223372831458926,,,,,,3,179,1.9587037180211755,1758154067.3420758,0.21059495210647583,,
